id,timestamp_utc,timestamp_unix_ms,source,category,command,transport,success,latency_ms,topic,endpoint,error,details
ca0a943d-98ff-4152-9f35-163e9992d4ee,2026-09-17T12:11:38.012Z,1789647098012,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
312f8219-2557-449a-8202-2af0292cb7d2,2026-09-18T05:41:28.244Z,1789710088244,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
941bb37a-c892-47d9-9982-dfe07323dd77,2026-09-18T05:41:28.499Z,1789710088499,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
bd52ac30-cd71-4cb8-a713-61f323271fe0,2026-09-18T05:41:28.511Z,1789710088511,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
e9d2dde8-4526-4856-8a39-e35059fc9b59,2026-09-18T05:41:28.981Z,1789710088981,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,True,0,robotcar/98:A3:16:BF:2C:C0/control,,,"{""result"": {""success"": true, ""mode"": ""mqtt"", ""topic"": ""robotcar/98:A3:16:BF:2C:C0/control"", ""command"": ""LIFTCARFORWARD"", ""latency"": 0, ""brokerAccepted"": true, ""ackPending"": true}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
a9e9474e-b1d8-45cf-9390-19cc4991c443,2026-09-18T05:41:41.550Z,1789710101550,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
ad156c64-40f1-464e-85eb-c49d431ca9be,2026-09-18T05:44:43.335Z,1789710283335,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
b73321ef-5676-4748-9497-b915217c0a46,2026-09-18T05:48:49.407Z,1789710529407,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
b84c22a3-e1b5-4e23-82d2-a41456f32dc1,2026-09-18T06:43:26.737Z,1789713806737,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
738fba2b-5152-4a37-a7f7-12e5ae02ccba,2026-09-18T06:44:30.486Z,1789713870486,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,True,0,robotcar/98:A3:16:BF:2C:C0/control,,,"{""result"": {""success"": true, ""mode"": ""mqtt"", ""topic"": ""robotcar/98:A3:16:BF:2C:C0/control"", ""command"": ""LIFTCARSTOP"", ""latency"": 0, ""brokerAccepted"": true, ""ackPending"": true}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
926fe2c5-4a11-453c-a649-5760d468e694,2026-09-18T06:44:30.778Z,1789713870778,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,True,0,robotcar/98:A3:16:BF:2C:C0/control,,,"{""result"": {""success"": true, ""mode"": ""mqtt"", ""topic"": ""robotcar/98:A3:16:BF:2C:C0/control"", ""command"": ""LIFTCARFORWARD"", ""latency"": 0, ""brokerAccepted"": true, ""ackPending"": true}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
5f260344-24df-4a0a-a556-154fc77085a4,2026-09-18T06:44:30.792Z,1789713870792,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,True,0,robotcar/98:A3:16:BF:2C:C0/control,,,"{""result"": {""success"": true, ""mode"": ""mqtt"", ""topic"": ""robotcar/98:A3:16:BF:2C:C0/control"", ""command"": ""LIFTCARSTOP"", ""latency"": 0, ""brokerAccepted"": true, ""ackPending"": true}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
bd8b23fc-a59d-495a-b867-fc7769d60859,2026-09-19T05:14:13.184Z,1789794853184,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
80901c1a-ddc9-41c8-9650-6eb1955f3b2a,2026-09-19T05:15:08.468Z,1789794908468,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,True,0,robotcar/98:A3:16:BF:2C:C0/control,,,"{""result"": {""success"": true, ""mode"": ""mqtt"", ""topic"": ""robotcar/98:A3:16:BF:2C:C0/control"", ""command"": ""LIFTCARSTOP"", ""latency"": 0, ""brokerAccepted"": true, ""ackPending"": true}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
bdc5bac8-0c30-4d3e-8654-a769a0e550c5,2026-09-19T05:15:08.665Z,1789794908665,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,True,0,robotcar/98:A3:16:BF:2C:C0/control,,,"{""result"": {""success"": true, ""mode"": ""mqtt"", ""topic"": ""robotcar/98:A3:16:BF:2C:C0/control"", ""command"": ""LIFTCARFORWARD"", ""latency"": 0, ""brokerAccepted"": true, ""ackPending"": true}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
